Observed Value 1,Predicted Value 1,Observed Value 2,Predicted Value 2,Observed Value 3,Predicted Value 3,Observed Value 4,Predicted Value 4
46.93920076,47.14535,0.820945045,0.6642327,46.93920076,54.833027,0.820945045,0.7811143
75.38356191,65.28325,0.118834511,-0.18653017,75.38356191,80.19617,0.118834511,0.28615505
8.742546332,9.966569,1.301167112,1.1134703,8.742546332,10.847591,1.301167112,1.0941212
34.88973455,33.44128,1.027207628,1.1385903,34.88973455,33.45639,1.027207628,1.1619718
0.0,0.0,0.897960775,0.7530113,0.0,1.8753799,0.897960775,0.8166495
80.28994263,70.10667,0.981980567,1.1437359,80.28994263,88.6306,0.981980567,1.1420288
15.1448727,20.612862,1.743657522,1.8605223,15.1448727,18.861341,1.743657522,1.7483492
0.0,1.2435185,0.07114786,-0.13639745,0.0,0.0758659,0.07114786,0.07610437
39.32908802,37.8078,1.882001124,1.745167,39.32908802,38.9763,1.882001124,1.5917332
0.0,2.4767969,0.392793996,0.3736809,0.0,0.0,0.392793996,0.41800743
35.55504656,28.36687,2.304684113,1.8149431,35.55504656,38.157585,2.304684113,1.8356321
52.43953497,51.62778,1.125722444,1.2002301,52.43953497,47.052036,1.125722444,1.2165935
40.9724255,51.86834,0.559297578,0.6335189,40.9724255,41.58127,0.559297578,0.7103489
20.97581455,28.067482,1.446325365,1.341594,20.97581455,25.699856,1.446325365,1.3911183
14.9442896,16.254976,1.882001124,1.9717004,14.9442896,15.2364855,1.882001124,1.746078
15.92909866,16.296368,0.559297578,0.5189407,15.92909866,16.130547,0.559297578,0.56261486
59.0196812,56.015873,1.531802956,1.4163458,59.0196812,47.539875,1.531802956,1.5623193
89.5866498,86.0987,0.820945045,0.67793196,89.5866498,91.919365,0.820945045,0.6977214
6.70191803,9.878003,0.240111033,0.1219005,6.70191803,7.4982133,0.240111033,0.32914966
38.55067304,31.56603,0.446373616,0.49118865,38.55067304,40.886116,0.446373616,0.5376021
47.11829387,48.018406,0.650583556,0.5455524,47.11829387,49.380768,0.650583556,0.5768645
3.012114112,2.381936,1.446325365,1.1910114,3.012114112,4.219433,1.446325365,1.1187756
0.0,1.8610189,1.05075692,0.93945736,0.0,0.24307266,1.05075692,0.9104976
40.44190447,45.024586,1.301167112,1.0825768,40.44190447,44.017456,1.301167112,1.0840135
5.928429551,9.176317,1.743657522,1.8092692,5.928429551,8.202159,1.743657522,1.6779912
78.50560016,77.08134,1.17989059,0.94348055,78.50560016,83.77712,1.17989059,0.9950699
42.29478749,41.596367,1.743657522,1.4460752,42.29478749,44.422237,1.743657522,1.4024794
58.35068095,54.27571,0.501758501,0.73355144,58.35068095,55.50576,0.501758501,0.7097524
46.64490818,47.97734,0.166908496,0.07743347,46.64490818,45.172977,0.166908496,0.1505357
1.222906926,1.1560515,3.134624572,2.3601606,1.222906926,4.284112,3.134624572,2.0777347
15.85078385,20.322163,1.17989059,1.0461478,15.85078385,17.78731,1.17989059,1.1114364
38.20230031,31.008577,1.531802956,1.1393595,38.20230031,37.314186,1.531802956,1.2504628
7.147036958,9.498398,1.238109014,1.2619743,7.147036958,5.806517,1.238109014,1.225837
47.36333704,34.881653,1.301167112,1.115511,47.36333704,35.084423,1.301167112,1.1168776
74.00970333,82.67446,2.058499317,2.1917963,74.00970333,87.5228,2.058499317,1.8878489
10.22354965,4.322047,-0.191142101,-0.26879662,10.22354965,3.463546,-0.191142101,-0.07102716
55.41075316,55.00789,1.882001124,2.120557,55.41075316,53.933544,1.882001124,1.844929
59.96800012,56.42433,1.238109014,1.2629707,59.96800012,60.799667,1.238109014,1.184367
6.262930072,5.5881033,0.619408639,0.47452885,6.262930072,9.423586,0.619408639,0.51750576
29.68665622,27.32132,0.858676701,0.75086087,29.68665622,33.72842,0.858676701,0.8018587
30.24326754,28.116531,0.749510758,0.7799863,30.24326754,30.542547,0.749510758,0.7453242
13.51164782,11.000955,1.074990526,0.9383834,13.51164782,10.036706,1.074990526,1.0675972
68.06627781,64.661545,0.715545793,0.623974,68.06627781,67.92837,0.715545793,0.67490536
23.2960789,24.775888,2.058499317,1.9421158,23.2960789,24.271183,2.058499317,1.8761473
6.408110436,11.450609,1.531802956,0.994034,6.408110436,14.28674,1.531802956,1.2013488
48.86581696,45.45324,2.304684113,1.8820841,48.86581696,52.522987,2.304684113,1.72616
1.637827855,4.328945,-0.240111033,-0.13345891,1.637827855,3.2218194,-0.240111033,-0.015217781
84.42429873,81.28541,1.027207628,1.086473,84.42429873,84.63968,1.027207628,1.0217261
75.99606764,64.88921,1.301167112,1.132802,75.99606764,78.02952,1.301167112,1.2442362
16.76617673,13.822483,1.370103771,1.440212,16.76617673,15.1808815,1.370103771,1.3792169
11.25218088,16.676294,1.743657522,1.6196184,11.25218088,11.18235,1.743657522,1.6892741
86.19820374,93.39393,2.058499317,2.4086006,86.19820374,94.01912,2.058499317,2.010078
39.19686382,37.30277,0.473819986,0.5231845,39.19686382,44.926388,0.473819986,0.5257813
8.041639597,8.889475,0.650583556,0.5878263,8.041639597,7.511531,0.650583556,0.59819907
99.03446213,103.2122,1.334823138,1.7362692,99.03446213,110.84817,1.334823138,1.5450487
68.74074216,61.161396,1.17989059,1.0850573,68.74074216,64.911674,1.17989059,1.0669799
38.5374711,40.42153,1.125722444,1.0750184,38.5374711,39.644726,1.125722444,1.0737624
36.38014621,37.3735,0.366586769,0.2984482,36.38014621,42.335857,0.366586769,0.40405858
21.33105034,26.793653,1.125722444,1.207758,21.33105034,27.13192,1.125722444,1.1701546
60.47798465,59.63623,0.501758501,0.4181639,60.47798465,64.43219,0.501758501,0.51343006
39.97323526,51.588757,0.619408639,0.5831633,39.97323526,37.20662,0.619408639,0.7033592
19.41980511,15.897735,1.238109014,1.2790582,19.41980511,22.093088,1.238109014,1.1660528
83.36436834,72.766235,0.240111033,0.25166154,83.36436834,88.374,0.240111033,0.40472198
86.23315653,79.95339,1.125722444,1.0764711,86.23315653,88.89219,1.125722444,1.0137424
30.07960625,30.128021,0.5302345,0.54530334,30.07960625,29.639238,0.5302345,0.51415855
49.11143206,41.61691,0.589002233,0.5636948,49.11143206,46.196873,0.589002233,0.71266717
15.88279637,15.105223,2.721168735,2.9176521,15.88279637,12.866697,2.721168735,2.5806127
18.5257144,13.574115,0.682601444,0.40280348,18.5257144,19.11729,0.682601444,0.5436032
46.97084661,48.277885,0.118834511,0.23207271,46.97084661,41.344105,0.118834511,0.36589587
0.0,0.03932975,0.166908496,0.43551886,0.0,4.568596,0.166908496,0.46092767
38.90083473,34.33147,0.166908496,0.042926222,38.90083473,41.329712,0.166908496,0.16278505
94.29690562,90.57801,2.058499317,2.1070907,94.29690562,90.62038,2.058499317,2.0289993
23.09132333,37.505203,1.238109014,1.2661963,23.09132333,26.546827,1.238109014,1.1924982
3.342369627,7.7635007,1.446325365,1.1806662,3.342369627,7.358219,1.446325365,1.2324519
14.36693621,21.465803,0.858676701,1.0204103,14.36693621,18.024563,0.858676701,0.9634817
45.50089871,53.00779,1.027207628,1.0601108,45.50089871,48.555683,1.027207628,1.057126
7.206982067,5.8519917,0.0,-0.11698288,7.206982067,6.784501,0.0,0.030702204
62.99169098,65.53191,3.134624572,2.402301,62.99169098,77.35368,3.134624572,2.239308
50.09944792,42.604977,0.559297578,0.5190745,50.09944792,49.18049,0.559297578,0.698952
4.713893798,5.6903267,1.301167112,1.1994715,4.713893798,6.321035,1.301167112,1.2223902
35.88987774,36.131687,0.589002233,0.4519915,35.88987774,36.738842,0.589002233,0.54601485
2.546576237,8.580805,1.17989059,1.0894961,2.546576237,5.0469112,1.17989059,1.0554204
17.02843498,15.323271,0.5302345,0.45558506,17.02843498,18.169575,0.5302345,0.5925172
48.93807733,51.862408,1.027207628,1.3495288,48.93807733,49.67897,1.027207628,1.3175535
35.39709887,35.9973,1.125722444,1.2799277,35.39709887,39.837135,1.125722444,1.148771
0.665471445,0.0,1.152342057,0.8401441,0.665471445,0.0,1.152342057,0.977783
37.40734019,38.425636,1.531802956,1.358535,37.40734019,43.85801,1.531802956,1.2914283
35.89724622,25.684126,0.392793996,0.35368395,35.89724622,27.815834,0.392793996,0.40271384
64.56169067,58.791157,0.366586769,0.32272756,64.56169067,69.72642,0.366586769,0.3752162
0.707254592,2.9133577,1.238109014,1.1944003,0.707254592,0.0,1.238109014,1.1421373
23.84150703,19.792835,1.629422542,1.4073937,23.84150703,16.713331,1.629422542,1.4041276
0.0,1.0419027,1.301167112,1.1635637,0.0,4.0929003,1.301167112,1.1332264
12.59161714,12.192318,1.531802956,1.3269799,12.59161714,13.617231,1.531802956,1.2976899
57.33300234,56.938786,-0.289903935,-0.20077936,57.33300234,59.436497,-0.289903935,-0.13035247
0.0,0.0,1.629422542,1.670023,0.0,0.87237465,1.629422542,1.5186613
76.11415284,73.0828,1.446325365,1.4924293,76.11415284,86.08123,1.446325365,1.4526179
79.26160687,81.97815,0.023690626,-0.15582183,79.26160687,78.58768,0.023690626,0.012120366
11.09901507,16.310057,1.074990526,0.95927626,11.09901507,17.508572,1.074990526,1.0899804
57.52960259,60.351414,1.370103771,1.3088186,57.52960259,70.55444,1.370103771,1.2704282
78.00288409,79.74867,0.559297578,0.5422227,78.00288409,77.42873,0.559297578,0.62715715
22.69659515,21.9064,3.134624572,2.6053243,22.69659515,22.637896,3.134624572,2.2514377
27.85496925,32.375065,0.559297578,0.51383907,27.85496925,27.106253,0.559297578,0.54316616
34.20844443,34.261276,0.619408639,0.47927344,34.20844443,37.460285,0.619408639,0.4661808
2.004686227,4.0523677,0.366586769,0.321719,2.004686227,0.0,0.366586769,0.3787037
57.13220837,57.003334,2.058499317,1.4918242,57.13220837,55.58837,2.058499317,1.5195036
67.75052852,65.46572,1.370103771,1.3199546,67.75052852,72.786514,1.370103771,1.3144507
66.51493362,67.115364,1.446325365,1.3065755,66.51493362,65.59727,1.446325365,1.1160157
60.33199916,59.137806,0.215535446,0.21336281,60.33199916,59.07053,0.215535446,0.29731727
5.298717423,7.549483,0.047400225,-0.094165236,5.298717423,10.648909,0.047400225,0.0077368915
46.59177534,45.701916,0.650583556,0.5261744,46.59177534,49.970165,0.650583556,0.5680453
30.59514524,29.569138,1.301167112,1.1899753,30.59514524,26.263649,1.301167112,1.1564577
9.034825048,7.739636,0.191142101,0.20823121,9.034825048,11.153931,0.191142101,0.33265847
32.89151252,28.348555,0.589002233,0.43602836,32.89151252,30.969776,0.589002233,0.62389284
0.0,7.421076,1.301167112,1.3435867,0.0,6.4188766,1.301167112,1.2417562
68.44214129,68.55974,0.252474461,0.16686714,68.44214129,71.87352,0.252474461,0.31432223
27.05720868,22.797853,0.023690626,-0.030161858,27.05720868,32.022675,0.023690626,0.16680992
15.39357697,13.605458,1.301167112,1.2306857,15.39357697,14.260999,1.301167112,1.2391293
38.72175402,38.963665,2.721168735,1.9544687,38.72175402,41.93583,2.721168735,2.1297443
44.68109157,38.649704,1.099959936,0.98852307,44.68109157,45.265358,1.099959936,1.178134
1.858400826,3.31483,0.5302345,0.53506666,1.858400826,0.0,0.5302345,0.61180204
7.949590254,6.630575,0.650583556,0.55831724,7.949590254,5.957861,0.650583556,0.62787205
0.955483806,6.3182764,1.17989059,1.2088306,0.955483806,2.5309947,1.17989059,1.3040216
0.96264489,0.0,2.058499317,1.6837957,0.96264489,3.2209625,2.058499317,1.7936859
37.39576088,32.884567,2.721168735,2.9597626,37.39576088,42.275734,2.721168735,2.6550848
3.141934656,3.6346462,1.17989059,1.3255284,3.141934656,3.47324,1.17989059,1.2935154
94.50096737,98.0653,0.650583556,0.7494157,94.50096737,103.30836,0.650583556,0.82869357
16.70711364,18.26272,1.578863981,1.6270716,16.70711364,16.886719,1.578863981,1.6298759
0.0,0.98550117,1.629422542,1.3191125,0.0,0.0,1.629422542,1.4627318
42.17741181,42.094887,1.743657522,1.4058781,42.17741181,54.26665,1.743657522,1.5521362
0.492662711,0.0,1.17989059,1.278744,0.492662711,1.4848697,1.17989059,1.0952005
29.17558441,34.182026,0.191142101,0.22184694,29.17558441,28.657541,0.191142101,0.35634297
12.05436323,15.474819,1.074990526,1.0766246,12.05436323,15.649485,1.074990526,1.0471778
3.35256921,3.8699274,1.238109014,1.3106959,3.35256921,4.9526896,1.238109014,1.2973647
3.876829723,2.1628222,0.878113519,0.98858577,3.876829723,8.714623,0.878113519,1.0882978
9.685019183,7.5148,1.238109014,1.0205891,9.685019183,6.590949,1.238109014,1.1351321
77.54677515,74.91291,0.315171704,0.3120572,77.54677515,83.94804,0.315171704,0.35525006
34.05189508,36.885323,1.370103771,1.13452,34.05189508,32.32515,1.370103771,0.99493366
82.3438198,81.5099,0.302504127,0.22469991,82.3438198,85.99742,0.302504127,0.35867816
13.66378067,16.023685,0.715545793,0.5770177,13.66378067,19.324492,0.715545793,0.70500046
64.68492451,66.50948,0.289903935,0.25614458,64.68492451,71.199326,0.289903935,0.38246334
91.13914928,86.92351,1.125722444,1.0931594,91.13914928,91.53952,1.125722444,1.2185671
61.27839379,62.886322,2.721168735,3.062615,61.27839379,68.85833,2.721168735,2.7587736
21.49059564,21.73754,1.370103771,1.1146264,21.49059564,25.39509,1.370103771,1.1026192
15.9216391,14.984657,1.17989059,1.3096235,15.9216391,16.60758,1.17989059,1.204462
2.064063489,0.9574668,0.0,-0.13180995,2.064063489,2.933304,0.0,0.04129103
75.55480498,73.62271,1.238109014,1.1976621,75.55480498,77.94008,1.238109014,1.3086739
32.16531055,31.755388,2.478059282,1.9581707,32.16531055,33.825306,2.478059282,1.8005011
26.8708629,33.679897,0.515926322,0.4653105,26.8708629,25.603996,0.515926322,0.45402896
68.26027768,64.63512,0.0,-0.15014991,68.26027768,64.29086,0.0,0.027531862
25.8434488,23.40541,0.419377753,0.37044203,25.8434488,27.653996,0.419377753,0.47191513
28.25277351,22.17006,1.446325365,1.374074,28.25277351,26.496733,1.446325365,1.4727736
16.85702349,17.559227,0.0,0.009670764,16.85702349,19.141645,0.0,0.07810959
13.02655322,14.805787,0.682601444,0.5744152,13.02655322,12.439773,0.682601444,0.7202218
0.0,39.571186,1.743657522,1.329366,0.0,20.785934,1.743657522,1.3788769
2.853941347,1.2713563,0.392793996,0.36354053,2.853941347,9.418064,0.392793996,0.4353642
0.339837285,0.34479776,1.407197088,1.0627146,0.339837285,0.0,1.407197088,1.1445985
72.77189285,73.92003,1.074990526,1.0283506,72.77189285,83.330956,1.074990526,1.0290744
66.26538653,60.31852,0.559297578,0.41677248,66.26538653,62.920036,0.559297578,0.5362735
0.0,0.0,-0.118834511,-0.09242326,0.0,0.7197009,-0.118834511,0.005033195
88.51390693,82.40958,1.531802956,1.6496274,88.51390693,87.542046,1.531802956,1.5694609
17.36491347,14.302894,0.315171704,0.3516882,17.36491347,18.112091,0.315171704,0.45918363
18.20662132,21.627546,-0.09495278,-0.12447563,18.20662132,16.630102,-0.09495278,-0.050729603
3.063860217,6.4235487,0.650583556,0.62785035,3.063860217,6.777208,0.650583556,0.6638711
1.262424529,0.0,1.125722444,1.0434718,1.262424529,0.0,1.125722444,1.0043736
63.62909921,62.05284,1.027207628,1.0967965,63.62909921,64.11702,1.027207628,1.1965628
36.96535355,40.65024,1.743657522,1.6964498,36.96535355,39.074406,1.743657522,1.5270317
36.629676,32.98943,1.370103771,1.6196437,36.629676,38.919903,1.370103771,1.3601539
9.105544009,4.592504,0.589002233,0.6158202,9.105544009,9.149966,0.589002233,0.63457197
47.555818,51.110435,1.301167112,1.0218475,47.555818,52.942146,1.301167112,0.93385273
81.78695125,74.465645,1.301167112,1.411057,81.78695125,97.498146,1.301167112,1.3733263
42.27311559,38.56777,1.629422542,1.6886775,42.27311559,41.910572,1.629422542,1.5596311
83.83843021,81.677086,0.589002233,0.5577778,83.83843021,82.03018,0.589002233,0.6653102
9.328786223,9.739359,0.166908496,0.31580263,9.328786223,10.174242,0.166908496,0.392945
22.29411196,23.498,0.715545793,0.49296498,22.29411196,20.935968,0.715545793,0.63922864
11.23128528,11.853268,-0.047400225,-0.019830406,11.23128528,12.932718,-0.047400225,0.10590929
12.64243358,8.964285,0.619408639,0.5425974,12.64243358,17.553606,0.619408639,0.69276255
29.85245303,27.301586,1.370103771,1.4189167,29.85245303,37.49451,1.370103771,1.2760079
64.98015189,66.64316,0.5302345,0.5351875,64.98015189,63.44877,0.5302345,0.59178776
13.17521743,13.286312,1.531802956,1.1993709,13.17521743,15.690999,1.531802956,1.2249515
0.0,2.354739,1.370103771,1.4254498,0.0,2.9554458,1.370103771,1.301631
13.25145725,18.869501,1.125722444,0.97300726,13.25145725,12.162541,1.125722444,1.0134425
35.36016156,31.846184,0.166908496,0.25918424,35.36016156,39.871067,0.166908496,0.3351993
19.53099508,19.97557,1.125722444,1.1476457,19.53099508,14.561461,1.125722444,1.1360474
3.595206135,3.1069944,1.301167112,1.0060356,3.595206135,2.6377273,1.301167112,1.0224767
1.022402294,1.591167,0.559297578,0.34074944,1.022402294,3.570554,0.559297578,0.3634724
46.21141257,50.8739,1.446325365,1.6802421,46.21141257,47.387978,1.446325365,1.4921675
31.09780796,32.739838,0.682601444,0.5448562,31.09780796,31.277634,0.682601444,0.56885624
0.5287627,0.09587183,1.531802956,1.5442746,0.5287627,0.0,1.531802956,1.5067263
0.786255311,1.7480421,1.125722444,0.9653055,0.786255311,0.0,1.125722444,0.9967409
73.58359974,71.87602,1.531802956,1.2674849,73.58359974,74.349945,1.531802956,1.2894373
34.79607292,29.809893,1.301167112,1.3342793,34.79607292,33.879597,1.301167112,1.2343004
49.51819322,49.77518,1.370103771,0.97768015,49.51819322,51.20261,1.370103771,1.0612774
